date,region,avg_supplier_delay_days,inventory_units,avg_discount_rate,revenue,cost,gross_margin
2026-05-11,South,1.5865014999070306,4560.914335772492,0.08065726493622481,884.0948143003327,620.0029474921554,0.2987144167531149
2026-05-11,West,1.7565207472521547,4629.843059664136,0.08896300705601616,887.4568782805179,621.9539815957784,0.299172729608183
2026-05-12,East,0.5057831144576883,4349.257857019256,0.08952755728158289,908.9915751212227,635.4600132642163,0.3009175985162771
2026-05-12,North,1.8397987107424636,4407.047762260653,0.0726212449621553,997.4240712713457,698.0323684273515,0.30016490624933573
2026-05-12,South,1.8049775795347216,4415.0291562593775,0.07060141250185341,896.5285227472941,629.9030625882745,0.2973976325281664
2026-05-12,West,2.2694146983473273,4579.8950473320965,0.07559177573962353,901.6564718911834,634.3172119529108,0.29649791053741414
2026-05-13,East,2.0235524902265754,4409.893981716941,0.08074239681001025,1000.3422648727544,700.0645271563759,0.3001749983587612
2026-05-13,North,1.7105764081423334,4319.350845995647,0.0725478776077366,867.0868893535338,610.2495868847302,0.29620711098548785
2026-05-13,South,1.6123391224861734,4635.139712724482,0.07605695228530883,886.8483957713065,620.656607879354,0.30015478311875515
2026-05-13,West,1.6011163167461313,4497.124971614485,0.07558023277773256,910.0859510542408,638.5031636100648,0.29841443781169824
2026-05-14,East,1.609984448231214,4655.021912256447,0.0746038685078487,911.9503310346249,639.2086351283451,0.2990751651977024
2026-05-14,North,0.8345507223083715,4597.021260781294,0.0845775649852691,886.3339502425861,621.9570518667587,0.2982813625761131
2026-05-14,South,2.1492493154838685,4485.90576291297,0.07895671909496838,970.5393233904301,682.7280235458248,0.29654779863960656
2026-05-14,West,1.800148065400764,4186.725625805462,0.0741445918692755,969.9558439705019,678.9797842308597,0.2999889753213254
2026-05-15,East,1.2845287604100004,4559.826993982773,0.07327425516109927,900.3652727287547,632.3899642224392,0.2976295472771373
2026-05-15,North,2.126562460193747,4605.68545847579,0.08079730726756683,962.5527247601235,674.6797993749385,0.2990723707700536
2026-05-15,South,1.3078963839651583,4595.622822718435,0.07166927948606927,880.006797568428,618.2585113229263,0.29743893679997235
2026-05-15,West,1.4815819210037828,4578.897655519688,0.06653545358120261,903.936704519303,633.2608754547697,0.29944113090138735
2026-05-16,East,1.5027193080777397,4114.815001455783,0.07963041514311134,851.2786918057775,597.1707552970084,0.2985014648607518
2026-05-16,North,1.5648491212543494,4211.550494360056,0.08976655432245584,827.3220647932636,581.3199934792577,0.29734740771778934
2026-05-16,South,0.8702281577940862,4913.123553128855,0.07567237678491859,916.5419523578921,640.8537104681213,0.3007917326430463
2026-05-16,West,1.032025400434799,4435.684683512976,0.08775953692349317,874.556571911561,613.4164168763846,0.29859721305894443
2026-05-17,East,2.0792861452102693,4511.022547493261,0.07643282593618389,933.8245668713936,656.8286830216708,0.2966251838691139
2026-05-17,North,1.4877338928069135,4364.060219330451,0.08120627706346925,923.4916681750155,647.5932703073652,0.29875569794026935
2026-05-17,South,1.6672090029475253,4427.961998020837,0.08439691988012285,880.9554627684588,616.773268271797,0.2998814419817007
2026-05-17,West,1.1658265436985231,4423.5268179279265,0.08320195631345101,848.6205921296156,595.2140234156899,0.29860996900629205
2026-05-18,East,1.1269655132568945,4783.27551426132,0.08158392972430122,881.0436012469181,618.2342968170092,0.29829318782630254
2026-05-18,North,1.8881981267143577,4419.441278098401,0.07955327153021072,908.315701640903,637.7637239603204,0.29786117006655427
2026-05-18,South,0.7015984129334987,4583.751272325947,0.07966159773905927,857.2315557618857,600.8562014274937,0.29907363140234855
2026-05-18,West,0.9664938543729628,4560.932032203945,0.06892414461798964,951.333739143135,665.8962753940693,0.3000392522671999
2026-05-19,East,1.6048892750010075,4397.74040270203,0.08665774931401733,857.662092125684,601.7342308819664,0.29840174072449654
2026-05-19,North,1.6502936898073102,4505.795608228814,0.08636954448365783,874.5512648261367,612.4578022760808,0.29968907837799635
2026-05-19,South,1.3269724032804702,4416.181741397923,0.0798302928636693,908.3295577689252,636.5739330539179,0.299181747847669
2026-05-19,West,1.1153611984511413,4189.67118346282,0.08260350726247208,879.7965107335453,617.2237503851809,0.29844714902249375
2026-05-20,East,1.5179337976457616,4384.573573855141,0.0702982627259621,916.5346984951834,641.7693839032232,0.29978713849359423
2026-05-20,North,1.242368361142472,4550.650668349439,0.0812178846484463,870.1263607536257,610.5206974934772,0.29835398049003053
2026-05-20,South,1.3222489826565613,4514.139753712696,0.06446191145263638,897.298074296729,630.5491934148757,0.29728012187134334
2026-05-20,West,1.6902173712239417,4545.112811227149,0.07886367114501455,920.4833061138405,645.8007677557322,0.2984112112991836
2026-05-21,East,2.0807077355363917,4417.751815409734,0.07283453779476054,960.7312481942728,675.1712626098546,0.2972319117559026
2026-05-21,North,1.8884988135137548,4496.796203473817,0.07835451750423399,902.3470942416593,633.1466715769461,0.29833356186618154
2026-05-21,South,1.1307232301907482,4319.970614648449,0.0844055557841102,896.2487588632907,627.5007933033927,0.2998586752864798
2026-05-21,West,0.9695735033025346,4654.923141643401,0.07327834554848836,890.700863427264,624.7294865692555,0.2986090928828746
2026-05-22,East,1.156070760161843,4486.300792738941,0.07290824407611549,931.2741055193062,652.2648283426278,0.29959952233515025
2026-05-22,North,1.5910137898356513,4581.593092387856,0.07534561878823706,889.270687219155,623.1515302356432,0.299255514443746
2026-05-22,South,1.7190666864035538,4565.565647095479,0.09075513936551358,871.038506076102,609.647579883196,0.3000911261322222
2026-05-22,West,1.78664271067736,4345.628137287154,0.07157523557796948,971.0004210569607,680.6444148891089,0.2990276830691703
2026-05-23,East,1.2595999605222725,4621.359490422116,0.0844310981792781,853.9845971345802,599.4589118351639,0.2980448197232594
2026-05-23,North,1.8101301888744508,4303.651349876999,0.08542418622505443,855.8732121667608,601.401084978664,0.2973245611273025
2026-05-23,South,2.250815178159638,4549.476387407041,0.07119165882980731,854.6858770514384,602.6831807382915,0.29484832156408775
2026-05-23,West,1.4534843317381303,4342.703139437606,0.09716377749907262,897.7171503695299,630.083099452797,0.2981273676308467
2026-05-24,East,2.0193735209603885,4734.658654560106,0.0782957301926571,979.6355197282762,687.2140559727115,0.2985002665447189
2026-05-24,North,2.13167431910209,4393.117947482609,0.08049416161644392,875.3200465214713,615.8070998299916,0.2964777828667197
2026-05-24,South,1.9997624311875117,4703.928396746987,0.07945605833532154,868.8984869268138,610.7699930750697,0.29707554764505645
2026-05-24,West,1.5626604912773288,4517.750422067367,0.06978044952185947,872.9376324898248,612.205296850997,0.2986838073358774
2026-05-25,East,1.045930453690108,4225.503784567468,0.08429651679468099,852.0606836231759,597.2309311536121,0.2990746520376503
2026-05-25,North,0.8083194604112423,4323.75063169057,0.07742483524945709,880.4202416301129,617.1104664400476,0.29907283219947645
2026-05-25,South,2.0179666703038164,4716.170306570816,0.0717546493521893,965.7984173875436,676.5887348722426,0.29945139410934707
2026-05-25,West,1.6587992548991324,4635.794297208429,0.07955157471456915,958.2807513532297,672.6402634303792,0.2980759944509845
2026-05-26,East,1.5600608986915476,4738.621107987004,0.09094107935674714,880.361121184534,620.1907204787062,0.29552690872555354
2026-05-26,North,1.7499666961768359,4585.113969812817,0.08841759881630462,954.1082415667788,668.1743741062508,0.29968703235492944
2026-05-26,South,1.725957912481066,4525.796180806763,0.07985431514904007,926.3878469942198,649.0602747330021,0.29936443268447593
2026-05-26,West,1.725704679352964,4632.079456078038,0.08334842862187729,936.564666126113,656.8548102958482,0.2986551446439049
2026-05-27,East,1.1059463866136927,4437.783115324922,0.07775874261612736,858.4057338191875,602.1902125717327,0.2984783432276367
2026-05-27,North,1.5159766917701494,4436.763282068124,0.08474126899385565,862.2810640619009,604.3753576107596,0.29909703135105253
2026-05-27,South,1.3374380942977855,4804.662584728598,0.07914058935398403,879.9969340448656,617.3584319429499,0.2984538831228762
2026-05-27,West,1.324847942566435,4331.709331479278,0.0840405013726258,948.7118278745095,663.5414893523832,0.30058689071160927
2026-05-28,East,1.9830200624408925,4622.591899647825,0.07906180714611218,906.7983137351432,634.5179840393591,0.3002655889094556
2026-05-28,North,1.8134419179303483,4379.928641489099,0.06897919271775411,936.4234392994013,656.6063937086593,0.29881465355041853
2026-05-28,South,1.9340767561280383,4630.989457954049,0.08006398670728182,855.6057697707887,603.75637318398,0.294352148483381
2026-05-28,West,1.7023681576586696,4456.685802662788,0.07681257927827408,1104.8943319010878,769.9713709715692,0.3031266893669806
2026-05-29,East,1.805582955346803,4352.402688163091,0.08350079385838763,949.0553874172435,666.5575713984392,0.29766209618976297
2026-05-29,North,1.1968594505339576,4403.958938386961,0.07998215791802864,869.0394076965721,608.9592021344934,0.29927320125957574
2026-05-29,South,1.5437323843004485,4736.179420452402,0.08925572269830484,870.2007673086898,611.0723052862996,0.2977800890980696
2026-05-29,West,1.1772717746566392,4514.584534869497,0.08102434739461076,868.8972956223088,610.0329302677989,0.297922857694142
2026-05-30,East,1.3790928844387647,4495.6425203862855,0.07823392384610461,876.7200354803997,615.9851396268054,0.2973981263137488
2026-05-30,North,0.5199139868048954,4550.977400927056,0.08479442515431317,899.0361381949676,631.1107809041936,0.2980140017827303
2026-05-30,South,1.4474670341261682,4445.370979723763,0.08997064311916168,905.3635619886537,634.5481550920185,0.2991233779077461
2026-05-30,West,2.1161683672847533,4607.97523960077,0.09061195861563592,886.9575025597799,622.7923387149849,0.2978329436104979
2026-05-31,East,1.9540598155504814,4455.5690734946265,0.07987375373138181,955.7150905161795,669.6078741725833,0.29936454826623116
2026-05-31,North,1.0929422013442849,4447.246637059114,0.09219325774045492,977.7617597046334,684.0363280140671,0.3004059309696221
2026-05-31,South,1.3156128952937247,4704.186538593943,0.07084815612984878,881.1883921651752,617.6985505269688,0.2990164691012138
2026-05-31,West,1.42039305247154,4777.490345044444,0.07363889524960945,864.0381738693058,606.9446680599137,0.29754878150589664
2026-06-01,East,1.1414412003419858,4334.596814399178,0.08320052219918235,911.4243407232798,637.7253517386382,0.30029809031371935
2026-06-01,North,1.5521300177203214,4387.825196370151,0.08919015074194223,858.595090233352,602.8513954051527,0.29786298307237274
2026-06-01,South,1.743920028157051,4615.973658623206,0.08356688858155698,901.6851074981973,632.9548657100926,0.29803114141889275
2026-06-01,West,1.6357768430305086,4442.1794388125045,0.07586491416708709,849.3910145314694,595.6800750471575,0.2986974610559788
2026-06-02,East,1.7022480347146245,4224.649680095448,0.0810597505716977,953.048578816712,666.3741406196298,0.30079729886698126
2026-06-02,North,1.8668583465123194,4650.815904044204,0.0807954604467688,863.5796138953959,607.9112508106944,0.29605650593283955
2026-06-02,South,2.205020188839823,4330.731270626858,0.07553876316821238,866.8287977025198,608.7929262143373,0.29767800997393234
2026-06-02,West,1.5489271791316468,4317.986475605833,0.07355139551786731,966.3050241382987,677.5553228887271,0.2988183793280634
2026-06-03,East,0.8931176280577698,4529.579314513142,0.07626917821186051,886.5878630159982,620.023026177552,0.3006637559098146
2026-06-03,North,1.9038703692952221,4879.1240498107745,0.08289434389711153,931.5523451063964,652.6956354303538,0.2993462591135372
2026-06-03,South,1.3342281163757979,4204.711043923695,0.0815950982754485,883.4337158170559,618.8744456182295,0.29946702900527755
2026-06-03,West,0.36379724289012316,4445.892595703525,0.08012789778367725,856.9410999208052,600.3160926160275,0.29946633126651745
2026-06-04,East,1.716761068946449,4664.693801962624,0.07664664536487341,915.3054983960724,644.0903691576033,0.2963110455620889
2026-06-04,North,1.5690771164222614,4596.668063198066,0.08928863521566577,888.952831816945,622.4055751529144,0.29984409422402136
2026-06-04,South,1.6576900962288037,4675.456224880121,0.08398081882266462,902.1878354747312,633.9480101275087,0.2973214831765878
2026-06-04,West,2.0095021647888904,4688.368581400633,0.08544427838882826,924.8358895501959,648.9809920483465,0.29827442967856116
2026-06-05,East,1.3659037784079715,4620.699961218321,0.07808127637770017,896.7771557915619,629.7323836211951,0.2977827551089359
2026-06-05,North,1.2887393105793632,4445.261456963791,0.08025672145879345,918.2665361527438,643.5648458201441,0.2991524568493107
2026-06-05,South,1.371740734493509,4489.287466430591,0.08163019629354379,989.0907349592516,690.9869524618935,0.30139174492382576
2026-06-05,West,1.2288790491894674,4461.076555171835,0.08509269378245901,967.2591788290431,679.1036564900933,0.2979093180462643
2026-06-06,East,0.9253804733164047,4446.422876132186,0.08541740024761094,960.9273916705927,671.1694602157487,0.30153988112576713
2026-06-06,North,2.136304169430821,4349.436059349513,0.07374304723704198,942.4926449531771,660.804438410194,0.29887576104848784
2026-06-06,South,1.9114033986562606,4422.366426805449,0.07782239952751814,978.7496975197528,685.3410382837267,0.29977905482837164
2026-06-06,West,1.3213849717960164,4530.498635467996,0.07721207926366004,963.3620471006011,673.9958889447383,0.3003711419053289
2026-06-07,East,2.1437527888723062,4483.319185375593,0.07915921601832934,873.4729011264349,612.8867858756761,0.29833337120671477
2026-06-07,North,1.6047807169695598,4474.967485389645,0.08326671392476637,867.4252237127885,608.4508083891901,0.298555320094481
2026-06-07,South,1.3278403077198209,4776.007557135353,0.09264115951120548,901.2086556035742,629.6892295796165,0.30128364206856256
2026-06-07,West,2.424628875141462,4354.344007224871,0.07438112991151742,852.6087895204292,600.5109962198197,0.29567815438826067
2026-06-08,East,1.4978650157698996,4363.830916488851,0.07594059154950068,919.3445221307768,643.6351454258577,0.2998977750646775
2026-06-08,North,1.7612761024401205,4633.397100796869,0.07859352476590495,861.0482691706576,604.78038408826,0.2976231347973431
2026-06-08,South,1.8717348183686997,4458.797958273616,0.08885202316050864,871.7361846560336,612.1484292429325,0.297782471328213
2026-06-08,West,1.0958026809353405,4483.439259218877,0.07904245434525058,885.1347644369014,619.8760615627779,0.29968171348785955
2026-06-09,East,1.4181889782134467,4307.818956853423,0.08187265070450837,907.9142261413082,637.443430815215,0.2979034665814312
2026-06-09,North,1.159024934039508,4153.91115600888,0.06560353542582528,1060.6281789736918,741.0292232621568,0.30132987417022267
2026-06-09,South,1.5761269668005844,4662.284833363738,0.06977430996777988,936.8187775231969,656.0981525538541,0.2996530724026737
2026-06-09,West,1.346654854033404,4388.688755351561,0.0778337400572187,906.1067728519583,634.7852283932282,0.2994366145225351
2026-06-10,East,1.6481286086197684,4305.68219091451,0.08067630077631086,967.284205742128,676.0970237049575,0.301035807582285
2026-06-10,North,1.760532505794815,4631.937927649288,0.0831227666265352,903.7029965490951,636.3602835445307,0.2958302827648537
2026-06-10,South,1.1224751945392684,4387.750993745186,0.08182047919712812,864.0126060790149,605.984000182974,0.2986398625212233
2026-06-10,West,1.1087486286774209,4612.220453331858,0.07379914241525366,954.9252887680311,670.1165713527439,0.29825235624739277
2026-06-11,East,1.105555997445778,4428.456195187872,0.08389073603331956,869.5781232523004,609.5648373311826,0.29901084096808317
2026-06-11,North,2.2033271018778215,4421.795608334378,0.07949070914350827,927.476214566763,652.059184176307,0.29695320059405206
2026-06-11,South,1.1417707718174381,4357.341810637094,0.08758001458064928,898.2236980798948,629.4656920441588,0.2992105492320585
2026-06-11,West,1.0249860218830145,4703.201433321394,0.07246675584085345,925.1842270396226,650.7546842225876,0.2966215103938235
2026-06-12,East,2.276199510569027,4386.493143916393,0.0856112536003623,890.2265418456177,626.6345240595641,0.29609543795400056
2026-06-12,North,2.227151898422976,4489.510379616931,0.0971918863269815,853.9315877770784,602.7788058528562,0.294113469415054
2026-06-12,South,1.3562582300292232,4812.397469660972,0.08200241642304076,895.2388128770292,628.1140781661305,0.2983837729872768
2026-06-12,West,1.8972957824517311,4425.214273652486,0.07505928660082724,932.0148606468607,654.7114015543432,0.297531156209308
2026-06-13,East,1.3251024265847327,4524.699869097455,0.07412346496741296,876.678104639725,615.420752092658,0.29800830106784976
2026-06-13,North,1.331250058277358,4478.584923486705,0.07812505312042908,873.4714976460808,612.2290646688613,0.29908524053874913
2026-06-13,South,1.8082644731535271,4396.052198660402,0.07758009877101102,910.3277425796914,638.4899074662121,0.29861534741668294
2026-06-13,West,0.5796621043563779,4399.649631533501,0.07824092310044259,935.1570405485619,655.0487507337953,0.2995307500978183
2026-06-14,East,2.005378662808604,4520.494562602779,0.08283493716213583,958.9546808834868,672.7969687293581,0.29840587658479445
2026-06-14,North,1.5821918309155838,4388.665254926211,0.0775858085344597,928.8221040171359,652.4018783037484,0.29760297964257726
2026-06-14,South,1.3343314313681156,4469.158360024133,0.07981565537528604,873.6865438989832,612.07032311669,0.2994394529813677
2026-06-14,West,1.6371582776933287,4496.598572181564,0.06792914210798526,935.9012988159798,655.6377680272955,0.2994584270192264
2026-06-15,East,1.9004420415967787,4676.0978347363325,0.08174802934660859,1006.2231752564583,702.5047974430063,0.3018399747511705
2026-06-15,North,1.2834386924323042,4450.735141036756,0.07597708770815066,939.2027641610483,657.7649205374307,0.2996561066076233
2026-06-15,South,0.6720450548230523,4630.196044321638,0.08502106956008249,853.1826695124031,597.6144375014451,0.29954690964013153
2026-06-15,West,1.5397536532469172,4685.842853430933,0.07934711437877441,909.6770615618957,637.7799780095232,0.2988940746571438
2026-06-16,East,1.5481296208716138,4584.681697174789,0.08725330686874283,859.222152380615,603.426591423029,0.2977059660867247
2026-06-16,North,1.9657219942299413,4593.224778923356,0.07965504676856058,929.6226705505067,652.7702388999569,0.29781161800475725
2026-06-16,South,1.0606279204577116,4387.71266296522,0.07688766454305875,862.5901815218501,604.1824604463245,0.29957183215281
2026-06-16,West,1.2160083517430924,4328.466274836729,0.07654006758645199,1029.8673676352728,718.8748317652752,0.301973385741974
2026-06-17,East,1.1691441271492142,4766.570371213773,0.08714007330574869,936.2493738783265,654.6657446393061,0.30075708149484387
2026-06-17,North,1.201903291021915,4576.679663392753,0.07561817880100438,962.1176767425155,672.4786127443838,0.30104328295762695
2026-06-17,South,1.2018144819743548,4311.053970966748,0.08224688610431005,917.1780558410451,641.4393140987999,0.30063818032518774
2026-06-17,West,1.8358486163674055,4597.579009474216,0.07830484497306263,912.3819833077121,638.4931957673876,0.30019092063543307
2026-06-18,East,1.3867588724212347,4340.83624205661,0.08112582550211565,919.1058629412398,645.0580027071139,0.29816789478106753
2026-06-18,North,1.5721202070449336,4431.894162346136,0.08205810143891187,892.961902535999,625.9008053240248,0.2990733383513054
2026-06-18,South,1.4591905071890339,4281.6415913867995,0.07023045918412638,851.1448160284325,598.331895930256,0.29702691638050377
2026-06-18,West,1.4094698589228838,4445.488022457083,0.08508748416826759,860.9329359763916,603.2379553422172,0.2993206205334917
2026-06-19,East,0.8576437119520138,4462.384434581583,0.07379579786225013,1035.9143628936313,722.5051230461859,0.3025435799268154
2026-06-19,North,1.0095556116345694,4693.608659147692,0.07866920312379302,904.8374996620979,633.6617736123588,0.2996954990824394
2026-06-19,South,1.8898954580822296,4528.012041347363,0.08142001741660809,919.9290986879641,645.2775236698924,0.2985573294830979
2026-06-19,West,1.8810341809822209,4374.846176013458,0.07802769688496572,878.2344737586969,617.8474506183544,0.29648918474576563
2026-06-20,East,1.1339187523348528,4656.038305596643,0.0876009776513704,891.455017873185,623.3227934893819,0.3007804308774968
2026-06-20,North,1.3107411325051939,4594.175809829103,0.0722162525523405,855.9451014147521,601.2548116018602,0.297554468612445
2026-06-20,South,1.0538043454146582,4282.710263317834,0.07891261491875165,887.0954663012443,622.141571986378,0.29867573939882125
2026-06-20,West,1.148512121267223,4607.959389496953,0.08122202874419995,895.7358836857945,628.1658790768903,0.2987152903910705
2026-06-21,East,1.6933588874340344,4635.142844942946,0.08187925591533987,949.012775065469,663.7995805457429,0.3005367282859288
2026-06-21,North,1.4218112339788316,4670.475961363442,0.08043531503877045,869.1850963041272,609.2326126128905,0.2990760941444853
2026-06-21,South,1.3792261232445573,4291.743556873867,0.08180679191176331,922.8681296112386,645.4536521663256,0.30060034423528614
2026-06-21,West,1.8153230604760946,4388.349130892472,0.08146242645324489,875.8513044732551,616.7222312474127,0.29585966465127894
2026-06-22,East,1.8706795394401183,4403.779209873692,0.07502774607180793,900.0740072363552,631.9506185997006,0.2978903806587169
2026-06-22,North,1.3514243971443776,4441.386626162924,0.08019394436558677,870.5593881952334,609.3550188886672,0.3000419877707274
2026-06-22,South,2.064561935037568,4433.89146613475,0.08408631624361039,882.0851603845861,620.0407165938459,0.29707386039290096
2026-06-22,West,2.3884920312978464,4818.102623631095,0.07419675032203053,859.3977730679253,604.7592598990407,0.2962987817153192
2026-06-23,East,1.0602203757449733,4640.751838842421,0.09381961465513163,926.6785381654819,649.7431879950353,0.29884726878285894
2026-06-23,North,1.504956385523139,4673.171528145975,0.0855319789020075,916.9083196408869,644.0439212811106,0.2975918011810008
2026-06-23,South,1.806660435397248,4687.772148351388,0.0858112614599182,958.6756847741879,669.9505747042004,0.3011707865919176
2026-06-23,West,0.8738837354732449,4760.970030815199,0.07492260043234886,1017.5919353520968,710.9730739377908,0.30131809300180123
2026-06-24,East,1.387961969188714,4527.465315349716,0.09175906683176524,895.748777121588,627.3430746075616,0.2996439508145634
2026-06-24,North,1.4096194894729903,4612.520301351727,0.0768573724601976,911.3089050265113,638.4981348497911,0.2993614664270001
2026-06-24,South,2.218278668461287,4720.869864150823,0.07888982498430838,846.5720765105656,594.89229630436,0.29729279666722447
2026-06-24,West,1.799290368826611,4438.044594070385,0.08099170323450469,883.1273122660166,620.614953959538,0.2972531306192967
2026-06-25,East,1.092166840899375,4432.192074347554,0.07617489912521508,1006.0476327753765,703.9172238300735,0.3003142188325796
2026-06-25,North,1.593930561906976,4426.127577815494,0.07028723074089853,863.4336391506347,606.0734689114981,0.29806595269128433
2026-06-25,South,1.4273979396471177,4362.604756609891,0.07865972798722658,874.6723708078821,613.2256567434531,0.29890816583465013
2026-06-25,West,1.2187929809716698,4472.692176125676,0.08608767020487518,882.1790422583083,617.5910786081336,0.2999254697468788
2026-06-26,East,1.4887980535409884,4557.215010892597,0.08006782074370614,894.8312178456646,626.4613767396561,0.29991112933243175
2026-06-26,North,1.618070843152438,4579.82394032813,0.08183314328689462,996.0282759775992,696.8315013466413,0.3003898401752671
2026-06-26,South,1.9451326141274958,4756.767992562175,0.06150699744260305,938.5121847147933,656.8470677041594,0.3001187641439411
2026-06-26,West,1.6565273085889327,4344.026765248421,0.08212450972182603,916.1832745835579,644.6440159859691,0.29638093832373696
2026-06-27,East,2.3806125377821314,4364.160728244105,0.08579239780999498,973.2462896129006,685.2997269436063,0.2958619680778051
2026-06-27,North,2.8947207777041712,4312.647272450786,0.08289970109901909,858.8251475651214,606.5039422028391,0.29379811021794716
2026-06-27,South,1.4214867438234964,4489.769620591813,0.08171310484179928,851.6230271145512,597.998750969707,0.29781284449783835
2026-06-27,West,1.5827944738424942,4509.565887105891,0.07351252978250582,942.8093856649083,662.5217973978295,0.29728977302173165
2026-06-28,East,1.6296197684284874,4542.326670286503,0.08327745111614318,984.6439586826525,688.9179537222318,0.3003380078176382
