date,region,product,volume,unit_price,discount_rate,inventory_units,supplier_delay_days,revenue,cost,gross_margin
2026-05-02,North,B,20.0,9.962494486272353,0.07491450386149157,779.0875703765356,2.3403081374573955,184.3231830922083,127.55935640839368,0.30795815117525566
2026-05-02,North,C,20.0,9.15943390058307,0.07108775066454809,905.0490655399709,0.05394214561154542,170.16620694460022,120.81800693066614,0.2900000000000001
2026-05-02,North,D,20.0,8.558169052838675,0.08032778218285165,883.2451060768883,3.101778891320915,157.4142062655646,114.37884240915112,0.2733893266520745
2026-05-02,North,E,20.0,7.6448189087390785,0.08329995025957648,958.4577872140205,2.8591875752404365,140.16011747795287,103.03942874779337,0.26484487454855743
2026-05-02,South,A,20.445109041530195,11.86582572280489,0.06216855418515724,835.1396841016133,0.8602484672502523,227.5161275975703,152.4358054903721,0.32999999999999996
2026-05-02,South,B,20.0,9.855828463110923,0.08952726420221607,797.043559384814,1.2777773029012267,179.46926208724543,123.83379084019933,0.3100000000000001
2026-05-02,South,C,20.0,9.178378461862549,0.09257189851841571,1103.970372620513,3.4967308916917865,166.57437084654794,119.76370534070993,0.28101961464984937
2026-05-02,South,D,20.0,8.252615469992033,0.04801930578903037,843.0941233282772,1.767711462343836,157.1266120835841,113.13116070018054,0.28
2026-05-02,South,E,20.0,7.446975800235047,0.07788813670375422,910.9933997211741,2.565980230787644,137.33889462153581,100.72377966936524,0.26660411861527417
2026-05-02,East,A,21.112928038116628,11.241086561793548,0.05487975582943465,896.2352214427176,1.0136920909266691,224.30751562841877,150.28603547104058,0.33
2026-05-02,East,B,27.6163086164509,10.23256863036822,0.09474109266534586,817.0539363508083,1.000704401460848,255.81328830727264,176.5111689320181,0.31000000000000005
2026-05-02,East,C,20.0,8.918693483866061,0.11192704598652747,958.6942442615441,0.6786133207756139,158.40900936315285,112.47039664783851,0.29000000000000004
2026-05-02,East,D,20.0,8.732893253218561,0.08577426449158795,897.1466231705197,1.3433621023419096,159.67671515080377,114.96723490857872,0.27999999999999997
2026-05-02,East,E,20.0,7.71151805037052,0.0731752477948883,810.5443697976266,0.27439423623275183,142.94451612319807,104.34949676993459,0.27
2026-05-02,West,A,21.75487041269335,11.894772814102609,0.08239987420360158,920.007829772178,1.3813616738901175,237.4466882399481,159.08928112076524,0.3299999999999999
2026-05-02,West,B,24.43737798631934,10.254845625340963,0.07383609153749394,930.012950692313,2.606288710059889,232.09810058412864,160.99200015111177,0.3063622677396407
2026-05-02,West,C,23.596441540233485,9.145808609305476,0.06163296452419249,1015.5649552561874,0.13184080075433502,202.50761820950407,143.78040892874787,0.2900000000000001
2026-05-02,West,D,22.54628248663832,8.45512019667935,0.07425219018296018,822.5068022569558,2.961444292242202,176.47671991023694,128.08127354579852,0.27423133424654683
2026-05-02,West,E,20.0,7.760831698672261,0.07408092315710615,888.5589971032841,1.4948781332799288,143.71804243935375,104.91417098072823,0.2700000000000001
2026-05-03,North,A,22.113226604380664,11.85187046532843,0.08135877360352618,756.4879529278285,2.143938793276858,240.7603379082061,161.51735491354273,0.32913636724033873
2026-05-03,North,B,20.0,9.989192432426782,0.06171780409364558,876.6113591509431,0.6218476330712492,187.45362821657076,129.34300346943382,0.31
2026-05-03,North,C,20.14168708159797,8.768401820565108,0.08045947238891626,877.0628833946628,1.0158305666664216,162.40042561649022,115.30430218770806,0.29
2026-05-03,North,D,20.0,8.634528859250981,0.10006097161164115,851.2840171830508,1.3454943207500996,155.41099024371144,111.89591297547223,0.28
2026-05-03,North,E,20.0,7.660624197817805,0.08264860037680567,906.3342847139512,0.41561192776663347,140.54968659710948,102.60127121588992,0.27
2026-05-03,South,A,20.0,12.12936850938348,0.10815266916922506,879.8831646915577,0.6467566494411799,216.35089859513025,144.95510205873728,0.3299999999999999
2026-05-03,South,B,20.0,10.052323246509127,0.0847340750538551,848.9641313579474,2.7058536208882336,184.0109786814762,127.7468841837316,0.3057648782746707
2026-05-03,South,C,20.0,8.563177742565337,0.07756001119182639,862.9392400843749,0.4375855881404369,157.9803516202874,112.16604965040405,0.29000000000000004
2026-05-03,South,D,20.0,8.47643436143686,0.05363407412965053,1049.047297841981,0.03295475460900943,160.43617305080878,115.51404459658231,0.2800000000000001
2026-05-03,South,E,20.0,7.32580360538634,0.10755370292481971,817.990335982226,4.405067169240407,130.75772601454088,97.34002667438746,0.2555695969845576
2026-05-03,East,A,20.218137385276727,11.585388887735128,0.10593046466608388,882.8305507840523,0.5131429215717626,209.42236347735465,140.31298352982762,0.32999999999999996
2026-05-03,East,B,22.794729739637475,10.308691518616653,0.07435765893154851,803.7572934141012,1.3661770354839589,217.51098911996252,150.08258249277412,0.31000000000000005
2026-05-03,East,C,20.0,9.033403127497762,0.08348254834439384,933.0076965781598,0.944672781180984,165.58543228384062,117.56565692152684,0.29
2026-05-03,East,D,20.0,8.538857331917116,0.08527634612598806,900.005907516399,1.5531553475778674,156.21389557120244,112.47400481126576,0.28
2026-05-03,East,E,20.0,7.679123565418327,0.07854070102379766,1010.134843173267,3.593168308930595,141.51999634684014,104.66238837275186,0.2604409901464164
2026-05-03,West,A,22.967347238980086,11.309235697576309,0.06331382792024873,918.3924457602997,2.691142953088865,243.29781059700844,164.0184545037721,0.3258531422814668
2026-05-03,West,B,20.43338656798455,9.76385350325645,0.0939115772233727,822.2698520909865,1.954420338214363,180.77242638459586,124.73297420537114,0.31000000000000005
2026-05-03,West,C,20.0,9.165929301089129,0.08078700197534365,892.7558212353828,1.207828814196445,168.50882705072362,119.64126720601377,0.29000000000000004
2026-05-03,West,D,20.0,8.538140628025618,0.10207237959489736,883.4204814843221,0.0,153.33264593614342,110.39950507402325,0.2800000000000001
2026-05-03,West,E,20.0,7.673998497421774,0.07442128128018065,922.9596838599876,0.0,142.0577939340293,103.70218957184139,0.26999999999999996
2026-05-04,North,A,29.636751070820925,11.116534648770966,0.09295742020547282,895.7072957919806,1.171474776877106,298.83240718396775,200.2177128132584,0.32999999999999996
2026-05-04,North,B,20.0,10.11638595691103,0.09950066892048438,1021.261812378696,2.082655241987707,182.19597574281175,125.80557997732537,0.3095040685480737
2026-05-04,North,C,21.887059444888468,9.209771669732394,0.10615901789251689,957.9591723757941,1.9389931587382987,180.17583508523632,127.92484291051778,0.29000000000000004
2026-05-04,North,D,20.0,8.516636453964802,0.06953864265049585,817.5187463819594,2.489583934594853,158.48802230016716,114.57693519338359,0.27706249639243086
2026-05-04,North,E,20.0,7.5523372356237095,0.09756870640200979,1027.445231035276,2.25086898873126,136.30930922464347,99.71097040534879,0.26849478606761246
2026-05-04,South,A,22.973873455693223,11.10698993608669,0.078995702406527,863.7204110343607,0.3279928074051841,235.01320196477852,157.4588453164016,0.33
2026-05-04,South,B,24.116142166383607,10.359383452724423,0.06951604357131881,902.2947465013383,0.4862826335596011,232.46128465771923,160.39828641382627,0.31
2026-05-04,South,C,20.0,8.932214930650854,0.08468014207326865,942.6133030557107,2.655312036106696,163.51667402588737,116.73976522593982,0.2860681277833599
2026-05-04,South,D,20.0,8.576091682257564,0.08108050359848867,1013.1346777155845,1.9138902853726931,157.61475699506622,113.48262503644767,0.28
2026-05-04,South,E,20.0,7.452224143702224,0.08886359484190032,1003.3164333637457,0.0,135.79985433450483,99.13389366418852,0.27
2026-05-04,East,A,24.521783063503293,11.71164599646085,0.07143584507717309,974.7930089192326,2.3137636899662106,266.67475048784553,179.17411994925985,0.3281174178602026
2026-05-04,East,B,20.604390100685844,10.258600223174673,0.08405514858922589,889.6729923831753,0.6366547352606183,193.60527913223044,133.587642601239,0.31
2026-05-04,East,C,20.0,9.195848466088373,0.09499736370365441,891.2493678776295,0.4414639180215907,166.44534209583367,118.1761928880419,0.29000000000000004
2026-05-04,East,D,22.527277738294867,8.31410294279686,0.0676662497406452,959.1069633339724,1.7023061918311937,174.62061637633158,125.72684379095874,0.28
2026-05-04,East,E,20.0,7.932240147609247,0.0928519097384979,938.7881550926866,2.3418200668900617,143.91433002798686,105.35261775593004,0.2679490795986596
2026-05-04,West,A,33.268265501730426,11.44870957778349,0.049947165619002296,867.9610398330223,3.1042543615171407,361.85489788248196,244.84026067660136,0.32337447383089707
2026-05-04,West,B,20.0,10.52738767121513,0.05596610688411612,787.9105444016802,0.24835278589386056,198.76421535194757,137.1473085928438,0.31000000000000005
2026-05-04,West,C,20.0,9.209909151504249,0.08786281764219156,801.1063881275344,1.7762741793285537,168.01401166448957,119.28994828178759,0.29000000000000004
2026-05-04,West,D,20.0,8.513588396347595,0.07292335949542497,949.1367538354889,1.9593857717166117,157.8549785824932,113.6555845793951,0.2800000000000001
2026-05-04,West,E,20.0,7.7900332713439635,0.08343817061172602,850.6728715991082,2.0300647056014665,142.8009429235709,104.27044794405839,0.2698196117663913
2026-05-05,North,A,20.67658907045671,11.549194024164239,0.09230792713126128,936.4817079012479,1.106258827775428,216.75499618653075,145.2258474449756,0.32999999999999996
2026-05-05,North,B,20.0,10.170614458167966,0.0924427856303611,809.2469370347667,0.0,184.60829052164988,127.37972045993841,0.31
2026-05-05,North,C,20.0,8.516595970037923,0.06982603339767235,880.0581153532198,2.2494338997277405,158.43831710799148,112.72832447048923,0.2885033966016336
2026-05-05,North,D,20.0,8.772304374177699,0.09991529198401537,994.7510122698578,1.4308620652738604,157.91634042518157,113.69976510613073,0.28
2026-05-05,North,E,20.0,7.390650444043134,0.07108399471701897,837.8306302386443,0.019463487434983717,137.30586973846874,100.23328490908219,0.26999999999999996
2026-05-05,South,A,20.0,11.70089625484465,0.10581154746748976,927.4979227781944,0.11781848462295996,209.25612630725965,140.20160462586398,0.3299999999999999
2026-05-05,South,B,20.0,10.3186742721158,0.0780337002396841,964.9807894097939,0.0,190.26939874189148,131.2858851319051,0.3100000000000001
2026-05-05,South,C,20.0,8.966524940406611,0.06395371383065465,929.9523308486442,0.8457167233124445,167.8616474062484,119.18176965843637,0.29000000000000004
2026-05-05,South,D,20.0,8.58216550057062,0.08542882780893266,876.0049694394935,2.820661655528167,156.9800232358922,113.79858164436408,0.275076030066831
2026-05-05,South,E,20.0,7.8668056041429955,0.07502767741854119,926.8363979227729,2.6145924445773767,145.53154901921965,106.77468632687948,0.26631244533253573
2026-05-05,East,A,22.644930179766398,11.587193973511575,0.10926518840189449,904.8566794592945,3.576980529053753,233.72097476943145,158.8044936541762,0.32053811682567745
2026-05-05,East,B,20.772911107256625,10.469060039366596,0.06731508450848979,898.18960064323,1.8330703726182551,202.83365005763878,139.95521853977075,0.31
2026-05-05,East,C,20.0,8.891657798512648,0.05615648760036547,821.7831120907274,0.0,167.84667055207558,119.17113609197365,0.2900000000000001
2026-05-05,East,D,20.0,8.42670210333781,0.10905846743644275,832.6536218560861,2.6059933699072984,150.1539777280868,108.65681785403306,0.27636403978055624
2026-05-05,East,E,20.0,7.498230440912418,0.07573454242939857,943.3419781882775,1.685325649415382,138.60710778879456,101.18318868582003,0.27
2026-05-05,West,A,20.52559310438235,11.76596288318359,0.06287092660786395,1081.8371608617083,1.5063390623622683,226.31982618307987,151.63428354266352,0.32999999999999996
2026-05-05,West,B,20.16272916209988,10.558303626651542,0.08137280267259812,896.0251763925116,2.080777095329797,195.56123109928413,135.03203066774995,0.3095153374280213
2026-05-05,West,C,20.0,8.905129400818645,0.0864545203843633,946.59096654194,0.6484628108142321,162.70481419020354,115.5204180750445,0.29000000000000004
2026-05-05,West,D,20.241025371431164,8.591632851809308,0.07570626899666462,878.3928861117511,1.953965579308696,160.73787652415527,115.73127109739178,0.2800000000000001
2026-05-05,West,E,20.0,7.142148478946218,0.0749658894782203,795.3457418840957,0.0,132.13461930872992,96.45827209537285,0.26999999999999996
2026-05-06,North,A,28.535883164523185,11.723796245492922,0.06920779650072814,692.4829813510844,0.0,311.3954891059763,208.63497770100415,0.32999999999999996
2026-05-06,North,B,20.0,10.80510375306185,0.08652326407195471,932.5556146650215,0.9404277139505105,197.40421815421624,136.2089105264092,0.31000000000000005
2026-05-06,North,C,20.0,9.025669159325592,0.08149216209523608,955.3564285183056,1.4138993481789515,165.80295730351713,117.72009968549716,0.29000000000000004
2026-05-06,North,D,20.0,8.667081504527,0.06967441576653861,1014.0255863336794,2.397815408410548,161.26415328596215,116.49511055590136,0.2776131075495367
2026-05-06,North,E,20.0,7.37807608607136,0.1000367650448035,998.2674974446589,1.3086560133049396,132.79994444332712,96.9439594436288,0.27
2026-05-06,South,A,20.0,11.863761394067678,0.08197228725208179,1009.5302615168933,1.7582288233226953,217.82523474366008,145.94290727825225,0.33
2026-05-06,South,B,20.0,9.96471947601876,0.07327153687957469,790.396864947364,1.9523339506431387,184.6917833087407,127.43733048303108,0.31
2026-05-06,South,C,20.0,8.965307170595564,0.09721718991100345,844.9403957427082,0.0,161.8745040156259,114.93089785109437,0.29000000000000004
2026-05-06,South,D,20.0,8.293442633409011,0.08371498851663414,882.263570173639,1.320773374550245,151.98314357179623,109.42786337169328,0.2800000000000001
2026-05-06,South,E,20.0,7.650847060154986,0.06487195937085338,946.3866179269838,2.206849640899051,143.09043241031998,104.63360488689456,0.2687589021546058
2026-05-06,East,A,25.379087464970432,11.639133360687815,0.0844462700121299,893.9034080263243,3.5350733027310675,270.44595059753766,183.68971305191425,0.32078956018361365
2026-05-06,East,B,20.0,10.011618104910655,0.06451605994133244,837.7841880738357,0.25552821239892465,187.31415902289018,129.24676972579422,0.31
2026-05-06,East,C,20.0,9.183573782124428,0.08076713087828243,963.0129194813974,0.734464722570287,168.83685753066442,119.87416884677172,0.2900000000000001
2026-05-06,East,D,20.0,8.460087923144496,0.07020625783002932,913.1581511240273,2.0484279208297993,157.32273618294994,113.31808292979953,0.27970943247502117
2026-05-06,East,E,20.0,7.583004936003898,0.08393053718111572,913.289037498621,0.6003052135122462,138.93118516556078,101.41976517085936,0.27
2026-05-06,West,A,20.0,11.834046525003043,0.09871924977589147,925.4418036487351,1.2474826656970353,213.31596660483493,142.9216976252394,0.33
2026-05-06,West,B,20.0,9.910913084933666,0.07559331619771806,950.0077537841461,0.4278669785731408,183.2342859659235,126.4316573164872,0.31000000000000005
2026-05-06,West,C,27.028821073486444,8.805846320142674,0.06743804893872211,1012.7781303949735,1.7354483683099304,221.9606036520606,157.592028592963,0.2900000000000001
2026-05-06,West,D,20.0,8.562259030576735,0.10731948276219663,810.3251555207918,0.0,152.86723640278586,110.06441021000582,0.28
2026-05-06,West,E,20.0,7.469852896786147,0.09218901931630467,775.7526558250511,1.7416597198208381,135.6242896758875,99.00573146339786,0.2700000000000001
2026-05-07,North,A,23.895956562755458,11.355615278161087,0.09911670825411859,855.4369301828435,0.8724124635630803,244.4576446080412,163.7866218873876,0.32999999999999996
2026-05-07,North,B,20.979004809666716,10.390731620584233,0.08672149045904305,937.6624107949776,0.0,199.08303300956186,137.36729277659768,0.31
2026-05-07,North,C,20.0,9.158819027897065,0.0586439834690141,843.5380766984839,1.9463221475430637,172.43418792458758,122.42827342645717,0.2900000000000001
2026-05-07,North,D,20.0,8.6784550341206,0.08362466782515127,1001.5825194314745,0.8860231986071029,159.05444229313505,114.51919845105724,0.28
2026-05-07,North,E,20.0,7.608026918492733,0.08403370171517902,932.979540537995,0.8803340658713864,139.37392507566125,101.74296530523272,0.26999999999999996
2026-05-07,South,A,20.0,11.397090419445949,0.10043963959705011,731.1053768349357,0.4594139474875669,205.0474153052361,137.3817682545082,0.32999999999999996
2026-05-07,South,B,24.866163990252005,10.83733198815175,0.07392096101826003,878.2661216662839,0.0,249.5624413780471,172.19808455085249,0.3100000000000001
2026-05-07,South,C,20.0,9.052519039744436,0.06329917937117227,936.715516270026,2.0795611424764773,169.59004026573402,120.4898852528082,0.28952263314514115
2026-05-07,South,D,20.0,8.674799182923723,0.11079027472918837,876.3872386552046,1.6719603324370598,154.2743159645413,111.07750749446973,0.2800000000000001
2026-05-07,South,E,20.0,7.75381419174214,0.054039925917391735,872.6675235376033,1.6643907029773022,146.69597294486348,107.08806024975034,0.27
2026-05-07,East,A,32.263541976891744,11.45645681654876,0.1050183141667928,941.1081416761955,0.39625930221799277,330.80838909948267,221.6416206966534,0.32999999999999996
2026-05-07,East,B,21.332215815051732,9.982738188033803,0.08266094171955411,877.334580699938,2.7125188368316007,195.3509534315331,135.6273052724357,0.30572488697901046
2026-05-07,East,C,20.0,9.095609293380639,0.06646365357811232,894.2888561220416,1.1576590613361177,169.82163736447058,120.5733625287741,0.2900000000000001
2026-05-07,East,D,20.0,8.096085415169831,0.08723100253288288,720.4678960725603,0.9772813038303196,147.79711535625432,106.41392305650311,0.28
2026-05-07,East,E,20.0,7.66809243881856,0.06929187763945274,958.5065527420036,0.1831697889417585,142.73511831639863,104.19663637097099,0.27
2026-05-07,West,A,23.705224797501096,12.095650570671019,0.08630282898087406,888.3150448924005,1.8877031412620149,261.9844956979293,175.52961211761263,0.32999999999999996
2026-05-07,West,B,22.90542649431734,10.356271300312038,0.09877587512847792,869.5214768939227,0.9786770813627153,213.78371047212357,147.51076022576527,0.31
2026-05-07,West,C,20.0,9.297700430294746,0.10247561660445098,870.2658390544836,1.0411595068506994,166.89825691393648,118.4977624088949,0.29
2026-05-07,West,D,20.0,8.438559624996774,0.09428080479709836,842.1306467158174,0.0,152.85930864447553,110.05870222402238,0.28
2026-05-07,West,E,20.0,7.019910996903463,0.06554542333446794,885.9226741836819,0.5848438841540738,131.1957591768228,95.77290419908064,0.27
2026-05-08,North,A,26.24592491004991,11.438734837202324,0.0645377941959327,973.4421535008945,1.443045458786471,280.8446276966391,188.16590055674823,0.32999999999999996
2026-05-08,North,B,20.0,9.972356279019637,0.08837823438911335,945.3239283496632,1.2784638842691995,181.82034076761389,125.45603512965357,0.31000000000000005
2026-05-08,North,C,20.0,9.27541591202239,0.06447382828939038,885.251698994579,1.4879153492117325,173.54788678395957,123.21899961661128,0.29000000000000004
2026-05-08,North,D,20.0,8.109130513032827,0.09028623552911993,828.440380284687,1.149047617782022,147.53975291193544,106.22862209659351,0.28
2026-05-08,North,E,20.0,7.8820047143373255,0.04578893231942116,835.3979490673313,0.00336131009667362,150.4219226786235,109.80800355539516,0.26999999999999996
2026-05-08,South,A,26.33250214921035,11.570646745729825,0.0915097586069184,821.6324887310632,0.3598390808737695,276.8025136600893,185.45768415225984,0.3299999999999999
2026-05-08,South,B,20.0,10.214568582733861,0.08823108228296189,919.4700608518239,1.3123290090715478,186.26652283251423,128.5239007544348,0.31000000000000005
2026-05-08,South,C,20.0,9.294441847271232,0.09210512422916706,742.6912011261401,0.0,168.7675225257509,119.82494099328314,0.29000000000000004
2026-05-08,South,D,20.0,8.796931273315485,0.06469065470729994,906.932437470504,0.0,164.5570405965917,118.48106922954601,0.28
2026-05-08,South,E,20.0,8.049398630608579,0.08774446358152177,837.4808564890596,1.128283303414305,146.86216931223987,107.2093835979351,0.27
2026-05-08,East,A,22.392839546241753,11.425183824028686,0.06477398141406776,1024.9617881450492,3.5487556508632867,239.27038324424618,162.53458492244744,0.3207074660948203
2026-05-08,East,B,24.825028921681557,9.969787400547718,0.09282528986445918,930.9781936942837,2.139626409497902,224.52597713345256,155.11102275823916,0.30916224154301264
2026-05-08,East,C,23.265913449800586,9.258842785715318,0.09110021354456503,923.8553985601474,2.13690628337221,195.79104277778157,139.17247051613055,0.28917856229976685
2026-05-08,East,D,20.0,8.520905269352639,0.07165712061726312,1017.7271633510577,0.22015904235997952,158.20643465396728,113.90863295085644,0.27999999999999997
2026-05-08,East,E,21.408167040364795,7.939805150073902,0.08382820125283812,900.8437226421278,2.8506251209526567,155.7278360071875,114.47611634128272,0.2648962492742842
2026-05-08,West,A,22.31551469978995,11.226632157384504,0.0859548695674826,808.8143518215875,1.560385928424417,228.99396693302478,153.42595784512662,0.3299999999999999
2026-05-08,West,B,20.0,10.180067609035797,0.1069634174996696,900.8011807364027,2.3942133285134095,181.82345574391275,125.8882478414435,0.30763472002891956
2026-05-08,West,C,20.0,9.11105309452605,0.07695629022806678,889.4263685675149,0.41757280261171315,168.19800496600752,119.42058352586533,0.2900000000000001
2026-05-08,West,D,20.0,8.187421115269213,0.08766832721821302,774.9304742042345,1.891264659933235,149.3928720372497,107.56286786681979,0.27999999999999997
2026-05-08,West,E,20.0,7.848925346474981,0.09588835608344481,902.7239244831022,2.525836842885239,141.92609595959624,104.05382987183978,0.2668449789426886
2026-05-09,North,A,20.0,11.229075293160484,0.08516907357125536,990.1131778123546,1.879280034365163,205.45410706760265,137.65425173529377,0.33
2026-05-09,North,B,22.885693667035866,10.166942835867207,0.06133691181708696,915.2061836367367,1.1808934029891023,218.40581756378313,150.70001411901035,0.31000000000000005
2026-05-09,North,C,20.0,8.955526472980585,0.08379327222454848,856.0353741392238,0.9960422585893896,164.10227210631945,116.51261319548681,0.29
2026-05-09,North,D,20.0,8.3995018549677,0.08366156583467528,820.2399699235898,1.7732040228521226,153.93572755099683,110.83372383671771,0.2800000000000001
2026-05-09,North,E,20.0,7.959444234979115,0.0625688073089857,769.6708392730242,0.0,149.2286260470818,108.93689701436972,0.26999999999999996
2026-05-09,South,A,20.0,11.507729319508174,0.07823583716862319,712.9015896827943,2.7141898289285016,212.14824964573083,143.04841199537145,0.325714861026429
2026-05-09,South,B,20.0,10.590359550450893,0.06308328852662429,847.2975657939966,1.1201934882101048,198.44569686658215,136.92753083794167,0.31000000000000005
2026-05-09,South,C,20.0,9.01843449874424,0.10141227925526758,876.4842542471897,3.3373866754875205,162.077090018245,116.37529235650709,0.28197567994707495
2026-05-09,South,D,21.965803567510786,8.508894119246156,0.10630536540051622,909.1740478232301,1.4067013503465082,167.0357247117005,120.26572179242436,0.2800000000000001
2026-05-09,South,E,20.0,8.394713419841883,0.09276928362267184,967.82985091931,0.7927354700485364,152.31883739331045,111.19275129711663,0.26999999999999996
2026-05-09,East,A,20.09693953788836,11.377562454274697,0.09362902039838167,919.5003140158265,1.531085587771153,207.2455174056495,138.8544966617852,0.3299999999999999
2026-05-09,East,B,20.0,10.284145781651358,0.08637448846154223,946.6600868026674,0.0,187.9171590099459,129.66283971686266,0.31
2026-05-09,East,C,20.0,8.739425216110147,0.07912383134211977,851.4545684799403,1.5839810033144543,160.9585681856716,114.28058341182683,0.29000000000000004
2026-05-09,East,D,20.0,8.164456208407273,0.07389584376841161,896.7388910762462,0.9151258650669993,151.2227365595354,108.88037032286549,0.28
2026-05-09,East,E,20.0,7.348026762594113,0.09086424016184343,767.5637622681663,1.5630023683346996,133.60707788244218,97.5331668541828,0.27
2026-05-09,West,A,20.0,11.496920176767672,0.07668549023320469,898.0412280428848,1.3965798864253665,212.30546433680442,142.24466110565896,0.33
2026-05-09,West,B,20.0,10.436912402462074,0.06333342648623663,823.4673299478832,0.3280284070992052,195.518139561549,134.9075162974688,0.3100000000000001
2026-05-09,West,C,20.0,9.41123684466161,0.07352990842640734,780.7204996172737,0.0,174.38458922588822,123.81305835038063,0.29000000000000004
2026-05-09,West,D,20.0,8.360567778126196,0.07387417059117911,878.1777568424287,1.538581122980917,154.85875535691574,111.49830385697932,0.2800000000000001
2026-05-09,West,E,20.0,7.430995673579657,0.06706523060786686,792.5050551051717,1.9788755385204615,138.65268470169954,101.21645983224066,0.2700000000000001
2026-05-10,North,A,22.373812386986007,11.525638295931566,0.07778836265122749,856.4454788293698,3.0882761071492624,237.8129917469399,160.88754165177704,0.3234703433571043
2026-05-10,North,B,27.80893701866553,10.143642137692975,0.06084475332544658,824.6628359776862,1.5699195809948252,264.9205797090697,182.7951999992581,0.31000000000000005
2026-05-10,North,C,20.0,9.199258325003873,0.08833373132975188,969.1183601532481,0.8778322997457418,167.73307023379996,119.09047986599796,0.2900000000000001
2026-05-10,North,D,20.0,8.859075439140822,0.08794120110688583,768.344110041816,2.8634287120856987,161.59995408652532,117.18914718367844,0.27481942772748585
2026-05-10,North,E,20.0,7.383248685919143,0.08178838791691088,888.3689510635187,0.9285507808032627,135.58769356616332,98.97901630329922,0.2700000000000001
2026-05-10,South,A,28.202199952575366,11.457570050894905,0.08620688475785321,905.2999301569783,1.267730670075765,295.2727645339861,197.8327522377707,0.32999999999999996
2026-05-10,South,B,20.0,10.31208101649329,0.09747961303320765,921.6734057336416,3.1473939976033294,186.13726698876874,129.71615091948962,0.30311563601438013
2026-05-10,South,C,20.0,8.812283872703608,0.0786818488637657,960.6178046892007,2.440289464883589,162.37834169773885,115.71758344444328,0.28735826321069846
2026-05-10,South,D,20.0,8.721598489891988,0.08736150063490729,920.2551409869977,2.700306258259322,159.19333115759767,115.28810294996721,0.27579816245044403
2026-05-10,South,E,20.0,7.683960314233255,0.03604108436220837,644.6111022349652,1.8828857363850495,148.14044104624227,108.14252196375686,0.26999999999999996
